commitment_per_hour,total_savings_dollars,total_unused_commitment_waste,total_consumed_commitment,total_paid_commitment,total_eligible_on_demand_cost,total_covered_on_demand_cost,effective_savings_rate,coverage_rate,average_utilization
22.48978775686803,38318.55110570995,40.727454464113165,49616.72391269957,49657.451367164605,95350.76545173008,87976.00247287474,0.4018693601899625,0.9226564889760773,0.9991798319618963
22.52457440743236,38346.32863271725,47.04012219575404,49687.2201694155,49734.260291610655,95350.76545173008,88080.58892432804,0.40216067958184887,0.9237533490899718,0.9990541706678788
22.559593670397316,38372.75678797894,54.17070412099464,49757.41212011679,49811.58282423727,95350.76545173008,88184.33961221631,0.4024378473123489,0.9248414440559298,0.9989124877980362
22.592528735251413,38395.99021340326,61.76481370107527,49822.53863373354,49884.30344743512,95350.76545173008,88280.29366083845,0.40268151001724956,0.9258477710441564,0.9987618387061038
22.63040115611348,38420.88854255015,71.54772600031156,49896.3780267002,49967.92575269856,95350.76545173008,88388.81429524883,0.40294263355442234,0.9269858912668547,0.9985681269550298
22.667508646730603,38443.66814881868,81.95935143852866,49967.8997405414,50049.85909198117,95350.76545173008,88493.52724079978,0.40318153678881813,0.9280840779993352,0.9983624459104041
22.70410520162032,38464.64899594885,92.90236914956947,50037.76191602937,50130.66428517766,95350.76545173008,88595.31328112635,0.40340157536984866,0.9291515685416959,0.9981467955696777
22.74169590048727,38484.41667586204,105.14944320523946,50108.5151050694,50213.66454827589,95350.76545173008,88698.08122413779,0.4036088907471247,0.930229356879572,0.9979059595798788
22.77536346156144,38500.560602737205,116.95875365073591,50171.0437694757,50288.00252312766,95350.76545173008,88788.56312586475,0.40377820167817685,0.9311782942194905,0.9976742215283224
22.811513345119664,38516.292775981456,130.50757387671027,50237.313892148944,50367.821466024216,95350.76545173008,88884.11424200574,0.4039431943048193,0.9321803954159341,0.9974089096951849
22.844965717564335,38529.363974071755,143.85516655835227,50297.8291378257,50441.684304382055,95350.76545173008,88971.04827845388,0.40408027970763044,0.9330921241895447,0.9971480895505335
22.87781016748423,38540.71223452696,157.83123807547423,50356.373611728595,50514.20484980518,95350.76545173008,89054.91708433194,0.40419929564212703,0.9339717060731377,0.99687550781912
22.913943083060037,38551.255472426026,174.3887713787646,50419.59755601776,50593.98632739656,95350.76545173008,89145.24179982259,0.4043098688278704,0.934918994907818,0.9965531719471497
22.948246936939434,38559.961820269804,190.8071731949101,50478.922063567625,50669.72923676227,95350.76545173008,89229.69105703196,0.4044011774587191,0.9358046643286065,0.9962342965697908
22.984794507631733,38567.510861803574,209.2830425243714,50541.143230327805,50750.42627285087,95350.76545173008,89317.93713465438,0.4044803487322585,0.9367301532557729,0.995876230843897
23.019406537051786,38573.195696862786,227.68130448928574,50599.168329321976,50826.84963381034,95350.76545173008,89400.04533067289,0.4045399689674216,0.9375912705801018,0.9955204521600546
23.052934962151262,38577.296385347516,246.30709153626375,50654.57330489289,50900.88039642999,95350.76545173008,89478.17678177751,0.4045829753183964,0.9384106814231556,0.9951610445709624
23.087848541340307,38580.10290393615,266.5893241110812,50711.3802551693,50977.9695792794,95350.76545173008,89558.07248321547,0.40461240894250355,0.9392485950052799,0.9947704993684476
23.124450182249255,38581.663414534836,288.76340653454344,50770.02259587185,51058.786002406356,95350.76545173008,89640.44941694128,0.40462877494220256,0.9401125307412496,0.9943444913374773
23.16206141682194,38581.633064625996,312.7614086042564,50829.07019973743,51141.831608342836,95350.76545173008,89723.4646729687,0.4046284566447175,0.9409831609415854,0.9938844308314841
23.199334849302748,38580.23302114288,337.53638781383154,50886.594959447255,51224.13134726047,95350.76545173008,89804.36436840324,0.4046137735587823,0.9418316040039068,0.9934105981119529
23.23899374331618,38577.2593318419,364.98776946170295,50946.71041578052,51311.69818524212,95350.76545173008,89888.95751708392,0.4045825867163182,0.9427187824998519,0.9928868507110417
23.275947321884598,38572.95529976236,391.7258996467207,51001.56578707317,51393.29168672119,95350.76545173008,89966.24698648351,0.40453744778052514,0.943529362981649,0.99237787876994
23.310240497330536,38567.68473669612,417.4591664361258,51051.55185166968,51469.011018105826,95350.76545173008,90036.69575480187,0.4044821722613275,0.9442682009761276,0.991889116223949
23.34151702183758,38561.72588435948,441.8026594243821,51096.26692479161,51538.06958421737,95350.76545173008,90099.79546857676,0.4044196782445421,0.9449299650791839,0.9914276443997613
23.372022599575374,38554.81256383017,466.45266586844724,51138.973233994926,51605.42589986243,95350.76545173008,90160.23846369245,0.4043471741540237,0.9455638665987924,0.9909611701146963
23.40607814700581,38545.528618787605,495.3310876389259,51185.28946094956,51680.62054858883,95350.76545173008,90226.14916737647,0.4042498079189591,0.9462551112193444,0.9904155352164634
23.449764856364535,38531.73234841082,533.9306550838937,51243.15014776776,51777.08080285289,95350.76545173008,90308.81315126362,0.40410511825326606,0.9471220574205156,0.9896878957483498
23.485478537861717,38519.0280090274,566.721501684159,51289.2151099155,51855.93661159867,95350.76545173008,90374.96462062589,0.4039718803151831,0.9478158270934582,0.989071231980093
23.527242097281633,38502.72493990128,606.2363023541415,51341.91424844511,51948.15055079784,95350.76545173008,90450.87549069908,0.4038009003650077,0.9486119493869034,0.9883299733306208
23.569337054969516,38484.663665777596,647.4260952848591,51393.670122088704,52041.096217372695,95350.76545173008,90525.7598831502,0.4036114810767816,0.9493973064010433,0.9875593301766794
23.612805337652283,38464.1507037585,691.4896169838975,51445.58456855257,52137.07418553624,95350.76545173008,90601.22488929464,0.4033963494842672,0.9501887526551653,0.9867370843533927
23.659128912709523,38440.700006642684,739.7104863402461,51499.64615292291,52239.35663926262,95350.76545173008,90680.05664590518,0.40315040812234193,0.9510155080171917,0.9858399770991102
23.709428803388644,38412.94467046546,794.0122737230402,51556.40652415992,52350.41879788213,95350.76545173008,90763.36346834763,0.402859321458845,0.9518891960473588,0.984832742660803
23.760254779431662,38383.077027335625,850.2890598500954,51612.3534931343,52462.64255298511,95350.76545173008,90845.71958032073,0.4025460817801876,0.952752913413265,0.9837924851194437
23.80862652088411,38352.759255042096,905.4012200003768,51664.04613811173,52569.44735811212,95350.76545173008,90922.20661315415,0.4022281213301598,0.9535550782671186,0.9827770451183814
23.85992077649052,38318.42505590601,965.5972322445963,51717.10784224688,52682.70507449107,95350.76545173008,91001.13013039702,0.40186803823094785,0.9543827959772908,0.9816714568684566
23.931778413695667,38267.11572674866,1052.6084304296878,51788.758307009964,52841.36673744003,95350.76545173008,91108.48246418854,0.40132992688056424,0.9555086635388456,0.9800798409386285
24.011959363918745,38206.71987254357,1152.197344277306,51866.2089312546,53018.40627553259,95350.76545173008,91225.12614807607,0.4006965197556296,0.9567319749966501,0.9782679747427694
24.103017955384324,38134.515215281295,1268.1319313875238,51951.331714101754,53219.463645488584,95350.76545173008,91353.97886076986,0.39993926671292773,0.958083329776901,0.976171651412456
24.19421086148852,38058.864422052524,1386.8236121789942,52033.99396998843,53420.81758216665,95350.76545173008,91479.68200421911,0.3991458719995202,0.9594016531574605,0.9740396408189532
24.289485959867218,37976.209676204475,1513.5784367370109,52117.60656264998,53631.184999386816,95350.76545173008,91607.39467559126,0.39827902268314114,0.9607410516485696,0.9717780161532111
24.400838372156038,37875.78922516214,1664.3177825693429,52212.73334315209,53877.05112572053,95350.76545173008,91752.84035088272,0.397225853885108,0.9622664266636772,0.969108966660317
24.52560934819912,37758.255452422665,1836.4867835282596,52316.058657296126,54152.545440823655,95350.76545173008,91910.80089324625,0.39599320753788,0.963923052508422,0.9660867874524127
24.64929425818824,37636.69004882989,2010.0770200832428,52415.56470199736,54425.641722079636,95350.76545173008,92062.33177090943,0.39471827908799445,0.9655122466480316,0.9630674631206633
24.80382522119242,37478.441902122795,2230.5729360353494,52536.27315235724,54766.846088392864,95350.76545173008,92245.2879905155,0.39305863696601057,0.967431016977135,0.9592714736131506
24.98743711254561,37281.87139001416,2496.4845658707463,52675.776578630415,55172.261144500706,95350.76545173008,92454.13253451466,0.3909970854810553,0.9696212935104145,0.9547510920509168
25.183581308500415,37062.864383404,2782.963233890713,52822.384295277974,55605.34752916892,95350.76545173008,92668.21191257283,0.3887002291781971,0.9718664708516132,0.9499515180184589
25.397332989923783,36816.08943982047,3097.7734870744657,52979.537754677214,56077.31124175171,95350.76545173008,92893.40068157215,0.38611215405982313,0.9742281589611157,0.9447588798664069
25.5949995760794,36579.998763384,3392.2623669832506,53121.496697000635,56513.759063983314,95350.76545173008,93093.75782736727,0.3836361311845166,0.9763294231182088,0.9399745756932917
25.810426988716646,36314.63246454809,3717.297755465947,53272.12503562075,56989.422791086356,95350.76545173008,93304.0552556344,0.3808530775028947,0.9785349369100577,0.9347721458928863
26.05930152347244,35998.61789313027,4097.254691892157,53441.683071934705,57538.93776382715,95350.76545173008,93537.55565695741,0.3775388453630615,0.9809837940347675,0.9287916174485193
26.267221921410528,35727.541281612524,4418.25971971579,53579.76628275823,57998.02600247444,95350.76545173008,93725.56728408682,0.37469590424734517,0.9829555834193487,0.923820515554655
26.467560555611573,35460.0113855334,4730.699017838063,53709.674688952204,58440.37370679036,95350.76545173008,93900.38509232372,0.371890159638881,0.9847890014040779,0.9190508424608435
26.6428664130279,35220.274096774156,5006.30280223205,53821.14623773399,58827.4490399656,95350.76545173008,94047.72313673956,0.36937589257848064,0.9863342228159651,0.9148985229865998
26.795180271756177,35006.5606714297,5247.381934303476,53916.376105734205,59163.75804003764,95350.76545173008,94170.3187114673,0.36713455320032284,0.9876199552812153,0.9113074945179717
26.94623890496611,34788.434788961495,5489.102786710928,54008.1927154542,59497.295502165165,95350.76545173008,94285.73029112653,0.36484693776866034,0.9888303449316019,0.9077419781793071
27.06409535652923,34613.42156421625,5679.7733991034465,54077.74914811369,59757.52254721654,95350.76545173008,94370.9441114326,0.36301147033516773,0.9897240327788087,0.9049529974303225
27.19390956887746,34414.67323939425,5892.907984328725,54151.24434375281,60044.15232808143,95350.76545173008,94458.8255674756,0.360927078837308,0.9906456977033287,0.9018570875623366
27.328179455787197,34202.94373754701,6117.067158195457,54223.55308018258,60340.62023837813,95350.76545173008,94543.5639759251,0.3587065460409098,0.9915343996245777,0.8986243904350035
27.457823631319187,33992.32423962688,6337.726799644404,54289.147778308536,60626.87457795277,95350.76545173008,94619.19881757954,0.3564976545136913,0.9923276270443693,0.8954634088634189
27.5779226848282,33791.828957909274,6545.913397311814,54346.13989078921,60892.053288100666,95350.76545173008,94683.88224600987,0.35439494164329377,0.9930060005018229,0.8924997098333907
27.73013968442269,33530.57118366603,6815.657891381529,54412.49053182377,61228.1484232053,95350.76545173008,94758.71960687134,0.3516549764945556,0.9937908642678023,0.888684239734442
27.888584490469693,33251.97067003801,7101.997364027478,54475.997190929666,61577.994554957084,95350.76545173008,94829.96522499504,0.34873312775733645,0.9945380592985519,0.8846666343170849
28.057759630128388,32947.446660975525,7413.961280321067,54537.57198300273,61951.53326332348,95350.76545173008,94898.97992429895,0.3455394039563813,0.9952618573611783,0.8803264279383064
28.257766674245584,32580.323044675024,7789.173632045793,54603.97518468867,62393.14881673425,95350.76545173008,94973.47186140918,0.34168916096607876,0.9960430984635158,0.8751597927053736
28.489215555824575,32149.065043977178,8229.067315744782,54675.12063151617,62904.18794726066,95350.76545173008,95053.25299123776,0.3371663026685629,0.996879810465256,0.8691809308047375
28.708354866878523,31735.468690760586,8649.808635399822,54738.23891066791,63388.04754606778,95350.76545173008,95123.51623682829,0.3328286725377805,0.9976167027729124,0.8635419614539548
28.923500449366053,31323.221155315718,9068.04926627541,54795.039725925024,63863.088992200246,95350.76545173008,95186.31014751588,0.328505188258532,0.9982752597377159,0.8580079759783821
29.085674452315885,31007.157928254,9387.820420765038,54833.34876994839,64221.169190713474,95350.76545173008,95228.32711896733,0.3251904458381188,0.9987159166244477,0.8538204685609713
29.23354151070898,30713.175374811864,9684.536492513167,54863.12316313222,64547.65965564543,95350.76545173008,95260.83503045722,0.32210727653109356,0.9990568463625141,0.8499630111427876
29.397504461819604,30379.927743748864,10020.046400804997,54889.643450892814,64909.68985169769,95350.76545173008,95289.61759544649,0.3186123110792252,0.999358706183491,0.8456309616684634
29.584946566981372,29989.660266895917,10412.065161370601,54911.49685852437,65323.56201989487,95350.76545173008,95313.22228679073,0.31451934470392623,0.9996062625741755,0.84060781685176
29.798378390244512,29534.675109187803,10868.14828052369,54926.67120513628,65794.81948565989,95350.76545173008,95329.4945948476,0.30974764564569013,0.9997769199147829,0.8348175682297853
31.196036663108053,26469.916499587554,13934.45448501437,54946.3944671283,68880.84895214258,95350.76545173008,95350.76545173007,0.27760570535731627,0.9999999999999999,0.7977020507587568
